temp_esta	temp_solo	TC_ano2	TC_ano1
32.5			
32.5			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.6			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.7			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.8			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
32.9			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.1			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.2			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.3			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.4			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.5			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.6			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.7			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.8			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
33.9			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.1			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.2			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.3			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.4			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.5			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.6			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.7			
34.8			
34.8			
34.8			
34.8			
34.8			
34.8			
